epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15766539441214666,0.11989822111747883,0.07553435188752633,0.19315932382036138,0.7286008207886308,0.15502689919354004,0.11751995868153042,0.07501388138459053,0.18959490642135526,0.7427572080529766,3.483407937860376e-05,2.784286631271243,0.15766539441214666
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15047379577601397,0.11363600293795267,0.07367558468271185,0.18334389174426044,0.7497942549211007,0.14776824718640175,0.11106712098842786,0.07340225216415193,0.17920857121914993,0.7649862883414751,7.750256825599257e-05,1.594005823135376,0.15047379577601397
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1407930275908223,0.1052184890265818,0.071149082923377,0.16985097571655555,0.7806584455348827,0.1407001851664649,0.10487962167940022,0.07164112818461878,0.16929968955340208,0.78549383122244,0.00014273090204073078,1.5946054458618164,0.1407930275908223
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13373580735038829,0.09893964032332102,0.06959233474400309,0.15974994445288623,0.8016460930859601,0.13511456072330474,0.09999746429331509,0.0702341933014952,0.16133014115286462,0.803408785690496,0.00022245572839034455,1.6102322721853852,0.13373580735038829
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1269859727885988,0.09309164804440957,0.06778865365518463,0.15020354748876005,0.8190329326523675,0.13172049642712982,0.09702865661662302,0.06938367881340746,0.15640641138509467,0.8123251119660743,0.0003068216772838708,1.619969192892313,0.1269859727885988
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12022980473659657,0.0872798439529207,0.06589992029799355,0.14100269962240147,0.8343621536537453,0.12813008082133753,0.09395485159791546,0.06835045869887611,0.15140859606457346,0.8198079630769329,0.00038539965553182774,1.5730735920369625,0.12022980473659657
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11370131925300316,0.08179690677810598,0.06380882381840988,0.13219582769605848,0.851028812373126,0.12690627578599953,0.09276901812833033,0.06827451431456907,0.14930861295741282,0.8245267563101686,0.00044847606341137875,1.5701123718172312,0.11370131925300316
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10722722466345187,0.07638047712820548,0.06169349247658694,0.1234789644126539,0.8578189403922469,0.12407929654842542,0.09055024560218976,0.06705810164043932,0.14583726477843745,0.8301508975323335,0.0004882535639108369,1.6052924580872059,0.10722722466345187
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10195942907421678,0.07215552203081273,0.05960781237593404,0.11647886976047798,0.8700617366366916,0.12317796520244928,0.08967621117646311,0.06700350807772743,0.1442365625132749,0.8309465083369503,0.0004999654650542295,1.6328437011688948,0.10195942907421678
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09709188242753347,0.06832815469415099,0.05752745483208586,0.11049483837904754,0.8823045372962952,0.12221384075320797,0.08898561556030203,0.06645644978424649,0.14319870710004995,0.8300137254043861,0.0004965543703535437,1.6270020776428282,0.09709188242753347
