epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
11,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.07221639415732137,0.0506256246180446,0.04318153775400586,0.08139272210774598,0.9340535110897488,0.11488626328883347,0.08202206394370691,0.06572839892572827,0.13207817063655383,0.8448765482431576,0.0004876358818214678,1.5341008710674942,0.07221639415732137
12,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.06709560658092852,0.04678327943439837,0.04062465454141299,0.07562491214937633,0.9452675020253217,0.11652754090450428,0.08416880889623253,0.064717463604462,0.13580847166202686,0.841755837040183,0.00047340922375444986,1.549329861998558,0.06709560658092852
13,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.06161997075434084,0.043463772424945125,0.03631239627246503,0.07036005738708707,0.9520576278368632,0.11432279149691264,0.08198743021782534,0.06467072300336979,0.13191810702100212,0.846371748653459,0.0004541921961848622,1.5313784857280552,0.06161997075434084
14,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.057946193521773375,0.04105208485766693,0.03378821776972877,0.06639976462832203,0.96141975235056,0.11422240120393258,0.08163628276299548,0.06517223711550972,0.13138922262706873,0.8467489780908749,0.00043041407575342735,1.5464298422448337,0.057946193521773375
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.05577175297118999,0.03941031490211134,0.03272287478601491,0.06381023581381197,0.9649176924316971,0.11355866972311043,0.08144076196315848,0.06423581601660928,0.13110787593656115,0.8464609124631057,0.00040260602637842225,1.5469286870211363,0.05577175297118999
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.05105646514782199,0.0361290607187483,0.029854808099291943,0.05864207016097175,0.9706790226477163,0.11352427465312274,0.0813302535664888,0.0643880423222795,0.1309740199976497,0.8495747639220438,0.00037138923393146623,1.5972205651924014,0.05105646514782199
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04806667179973037,0.03401931229012984,0.02809472046792507,0.054983172952025025,0.9771605072198091,0.11203291793664297,0.0802509051837303,0.06356402571186608,0.12922492218606266,0.8503497996153655,0.0003374610299716276,1.5938881589099765,0.04806667179973037
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.044378425153317275,0.03129524007715561,0.026166369807389046,0.05073367542138806,0.9782922003004286,0.11117416002132274,0.07946648228131695,0.06341535408187796,0.12813888762836104,0.8505006904072232,0.00030157931451069977,1.579101591836661,0.044378425153317275
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04179055130592099,0.02932346882643523,0.024934164075939742,0.04755002701724017,0.981687256583461,0.11081880438474961,0.07939130004725338,0.06285500940901262,0.1280073332455423,0.8514677704410788,0.00026454562577932987,1.5808583376929164,0.04179055130592099
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03945473352516139,0.027718004060012322,0.023473458488782246,0.04509185963758716,0.9825102987112823,0.11125763186702022,0.07964143781934255,0.06323238889008392,0.12829645386448613,0.8525720212488999,0.00022718723518744835,1.5957847922109067,0.03945473352516139
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03733318712976244,0.026266079202846244,0.02213421543991124,0.04281303568018807,0.9851852028458207,0.1106556905750875,0.07916851126669365,0.0629743590288692,0.1274403593569626,0.8514952068858677,0.0001903386674479956,1.5999023700132966,0.03733318712976244
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0355319495830271,0.0249875415392496,0.021088817729442207,0.04063618619132925,0.9870370335049099,0.11042778569975017,0.07891841233144571,0.0630187463723583,0.12725229914541597,0.8524005520490953,0.00015482305867384587,1.5795446350239217,0.0355319495830271
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03357825273716891,0.023742845364742807,0.019670815089786495,0.03876013747519917,0.9882716214215314,0.11069626887639364,0.07925173629765157,0.06288906493304688,0.12772164284815024,0.8519684578165596,0.00012143376887723675,1.5937981768511236,0.03357825273716891
24,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03200654920052599,0.02254404851959811,0.018925000796163525,0.03680791388507242,0.9894033078794127,0.11004558474193385,0.07870399315416077,0.06268318389668877,0.12690091946978627,0.8530589902253799,9.091665961808393e-05,1.6197442556731403,0.03200654920052599
25,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.030988111678096984,0.021823601562667775,0.01832901900289235,0.035633632099186935,0.9891975402832032,0.11060234513179755,0.07912638205804942,0.0629519252055957,0.12749914209415883,0.8523868374176967,6.395343268923193e-05,1.3906950857490301,0.030988111678096984
26,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03025006952661055,0.02130868661182898,0.017882765926144743,0.03474634753333198,0.9906378706296285,0.11064670041755394,0.07901665538365459,0.06326009093795294,0.1273685270731832,0.8520233263792815,4.114640202488007e-05,1.5842365878634155,0.03025006952661055
27,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.029659900179615728,0.020848692443083832,0.01762241556964539,0.03409378009813803,0.9904321034749349,0.11063106691395795,0.07905385534704468,0.06315442285052052,0.12738999795766523,0.8526337518809755,2.3005039002586135e-05,1.5702035836875439,0.029659900179615728
28,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.028843134062157737,0.020358908121232634,0.016968451426536947,0.033326814075311025,0.9907407478049949,0.11036298194785177,0.07891173599126898,0.06290249117546612,0.1271954251439483,0.8525171519503182,9.9345916945683e-06,1.5815954529680312,0.028843134062157737
29,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.028800309932342283,0.020310229946065832,0.016980160193310844,0.03314941492345598,0.9908436245388454,0.11032699962457021,0.07889078453735068,0.06287242965749752,0.12716074257721136,0.8526063164958247,2.2270322954236198e-06,1.6046481220982969,0.028800309932342283
30,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02881124582555559,0.020320389916499457,0.016981711500772722,0.033271780168568646,0.9905349872730397,0.11030531365930298,0.07885502035419147,0.06290058674451746,0.12710601885377626,0.8525651640950898,5.45349457704943e-08,1.571902637835592,0.02881124582555559
