epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
36,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.029670977247719263,0.020374386219021004,0.018593182090355875,0.0335344013941708,0.9894655611628237,0.05569222887727408,0.04002607108413232,0.03133231557611118,0.0666776944624547,0.9367011022528121,0.991676237270949,0.00017273726372993458,41.50494647864252
37,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.02818523280075945,0.019309188408678683,0.01775208885193422,0.0317661965092392,0.9908049675382251,0.055498933075273406,0.03993801045337999,0.031121845225653512,0.06664860232334147,0.9359360014572855,0.9908517739926497,0.0001517368099208933,41.47472461918369
38,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.026972752581222125,0.01842119675195865,0.017103111676389747,0.03028626782455163,0.9919003673748285,0.0550834991751679,0.039589134811741165,0.030988728854671223,0.06603136135588757,0.9370836519889306,0.9914783653051853,0.00013152759405466894,41.68598456075415
39,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.02566176877985427,0.017487550614023108,0.016348436379674106,0.028732542456631288,0.9929483691393006,0.054901726542134245,0.039340633561074645,0.03112218594133224,0.06572304569360805,0.9361206820369772,0.9914321940174213,0.0001122723288545899,41.33667634334415
40,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.024578130619856586,0.016708091692723116,0.015740077855223345,0.02742997731618246,0.993674247026048,0.05443263314836851,0.03908452397926883,0.03069621857525928,0.06526664854162778,0.9368857843327039,0.9917487912459397,9.41260463941346e-05,41.46232621092349
41,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.0235702478713026,0.015988716959334733,0.015163061776836226,0.026246610531164522,0.9944343554548898,0.0540934438147929,0.03879175077012369,0.030603386259172388,0.06479190428008536,0.9373540749929727,0.991643257779689,7.723484986983331e-05,41.976648641284555
42,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.02270652815397646,0.015376655190702825,0.014659745943497797,0.025229232053247633,0.9949732780889723,0.05394087863149955,0.038677381186842365,0.03052699501315163,0.06464817228860942,0.9375321600848445,0.9914387908214545,6.173473726423701e-05,41.50084265694022
43,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.021980757382994476,0.01485414063275915,0.014253233514625518,0.02436359384164034,0.9954358393777386,0.05390790666644935,0.03871932578225905,0.03037716168700184,0.06472658381179182,0.9369319512401668,0.9916630445686638,4.775050637012732e-05,41.796609406825155
44,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.02131207656400451,0.01439708716642382,0.013829978720767397,0.02360224178285572,0.9957342646812996,0.053745136545953566,0.03854802189186741,0.030394229552750913,0.0644814524090617,0.9382906675367051,0.9918015557146124,3.539474999206901e-05,41.58770949207246
45,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.020854065427678023,0.014062705532320209,0.013582719802001268,0.02304527905344191,0.9959756395123527,0.05369002962155239,0.038532629153563744,0.030314801112887667,0.06443023419990175,0.9382181126700859,0.9917619812308816,2.476694941535112e-05,41.48313926998526
46,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.020389642774145303,0.013738202748408047,0.013302880062804289,0.022514749060277738,0.9962714334707217,0.05354540469086214,0.03843708439469939,0.030216640571096257,0.06426772898191102,0.9376970530405444,0.9916630445686638,1.59526734411718e-05,41.59806799888611
47,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.020119502597208676,0.013545416343451907,0.01314817244817198,0.022198203038440438,0.9963679831404098,0.053485178962839934,0.03839444921259202,0.030181458898558267,0.06421906227772456,0.9380664131313892,0.9917553844268484,9.022889436964885e-06,41.515116701833904
48,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.01989994923107356,0.013387664907561658,0.013024568646111536,0.021933695868255637,0.9964689215143594,0.05352103790049596,0.03841881671148426,0.03020444215113585,0.06425891818473617,0.93807300812386,0.9916432573267984,4.0333919488851725e-06,41.370387704111636
49,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.01974022111564331,0.013282933369577896,0.012914575540142604,0.021760959953990196,0.9965681048881877,0.05344206261922129,0.03835030903686583,0.03018350734560178,0.06415329561668862,0.938237900145473,0.9917883630123272,1.0243534769296598e-06,41.55905601801351
50,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.019681699232099198,0.013241874896038746,0.012879648695648593,0.02169334705913436,0.9965575707411727,0.05352543803135573,0.038409261174688396,0.030232354070693628,0.06424205971232265,0.9381389643890365,0.9916960227012521,2.0001029588585144e-08,41.63543050130829
