epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
14,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.05460205869174298,0.03826296604525896,0.03267818445592751,0.06169205683249014,0.9661865619965542,0.10828786933495675,0.07733120517414294,0.06191332787827209,0.12478517801673324,0.8577709268640589,0.0004312968250227727,1.7489120257087052,0.05460205869174298
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0507567987397865,0.03557397477604725,0.030365647237609934,0.05741902057219435,0.9724279812824579,0.10659904156938012,0.07610868134064439,0.06098072018888261,0.1227376870939761,0.8589711997538437,0.0004036167711199948,1.6841915408149362,0.0507567987397865
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04727827650897297,0.03322191997258751,0.028112714056983405,0.053605150127852406,0.9790123489167956,0.1076850578887963,0.07678310457203123,0.06180390641277219,0.12386368751893809,0.8588340235050813,0.0003725053957779446,1.686852857004851,0.04727827650897297
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.042491066897356954,0.02987173599777398,0.025238661845157176,0.04833914304589048,0.9818244212939415,0.10747058132548391,0.07652880724381518,0.06188354817437537,0.12344843298564723,0.8601234655615724,0.00033865767571176347,1.6943463832139969,0.042491066897356954
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0398628294651891,0.028033673013617963,0.023658313933346005,0.04527140529251393,0.9851851868040767,0.10666028093776585,0.07615611680863817,0.061008328466135776,0.12283877803587619,0.858991774511926,0.000302829713056056,1.7545013655908406,0.0398628294651891
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03811625144731851,0.026787049415302865,0.022658404211203256,0.04332829946537077,0.9851166046695945,0.10600394511296425,0.07563082871797644,0.06074623370060214,0.1221742261486289,0.8601440427038405,0.00026582184529262465,1.791707316879183,0.03811625144731851
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.035205458564522826,0.02471824740462097,0.02097442094926481,0.04010097623607259,0.9872427968331325,0.10589189757903417,0.07568139555093682,0.06042100320443695,0.1220280072424147,0.859842256086844,0.00022846076703364395,1.6829040660522878,0.035205458564522826
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.033238415659209826,0.023325794098185904,0.01982524336580141,0.03781350599946799,0.9884087802451333,0.10577566469893043,0.07539646677028985,0.0607583956622783,0.12188302351368799,0.860356658829583,0.0001915810630300961,1.678224802017212,0.033238415659209826
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03128840500189934,0.022017110267907012,0.018542589858910184,0.03569915346157403,0.989849113387826,0.10569103633915937,0.07537646003527405,0.060629153049286504,0.12169313719979039,0.8618998677642257,0.0001560065649275439,1.6891206176951528,0.03128840500189934
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02979542538523674,0.020893877408938645,0.01780309531331798,0.03387761816934303,0.9910150920903241,0.10616223808423972,0.07564988623614664,0.061024704310629105,0.12216419290981174,0.860912214708917,0.00012253194822850998,1.6655356278643012,0.02979542538523674
24,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.028735846253456893,0.0201675978799661,0.017136497726594962,0.032696699065926635,0.9910150920903241,0.10552290798705301,0.07520821769664317,0.06062938092115484,0.12148120046397787,0.8606995949333097,9.190498055491167e-05,1.6689697429537773,0.028735846253456893
25,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.027426572769512363,0.019325385854384047,0.01620237432236289,0.031392319242895386,0.9922496623463101,0.10599052141845962,0.07553325226461446,0.06091453930662002,0.12198070931213874,0.860349802352764,6.480981775503668e-05,1.6875360580161214,0.027426572769512363
26,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02683698304089499,0.018841794032005615,0.015990377061160993,0.030668413041182507,0.9923182397712896,0.10612723696011084,0.07556916882226497,0.06111613651300654,0.12205440953925804,0.8604321068893245,4.185172099242531e-05,1.6557717476971447,0.02683698304089499
27,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.026246400416633228,0.018468554547907395,0.015555691493698108,0.030077489428682092,0.9931413000012621,0.10601889307116284,0.07551970684969866,0.06099837231231325,0.12194118272007247,0.8604183891084459,2.3543536211641513e-05,1.673214818816632,0.026246400416633228
28,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.026331367228686075,0.018491646583065575,0.015679441511998942,0.030139433220028877,0.9925925895019814,0.1058108173954634,0.07541037320538803,0.06080088923558777,0.12175545787001833,0.8608436280121038,1.0294238007323362e-05,1.696747897658497,0.026331367228686075
29,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02572086739503307,0.018065407899794755,0.01531091889389503,0.02947654487266217,0.9926611857649721,0.10571223495183167,0.07533369272027486,0.06075708481448668,0.12165109876865222,0.8609876600901286,2.399793807549079e-06,1.6749799130484462,0.02572086739503307
30,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02577383820841342,0.018144410936000905,0.015258854471239043,0.02955429615613855,0.9927983547434395,0.10570048281440028,0.07533852065970868,0.06072392585284916,0.12165578853200983,0.8610082354368986,3.655245056526907e-08,1.6428262912668288,0.02577383820841342
