epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13854305704434713,0.10367002539060734,0.06974606224784145,0.16730979132799453,0.7897256580105534,0.12881307471681525,0.09506253046018107,0.06750108809750757,0.15337655938701866,0.8165157810846965,3.452364389163159e-05,4.929437701124698,0.13854305704434713
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12248759991592831,0.08993897374029512,0.06509725367949333,0.14500932903937352,0.8296159176473265,0.11781996184661064,0.0856971060383467,0.06424571064151363,0.13813435423153417,0.8391769629937631,7.633677363410202e-05,3.739895572885871,0.12248759991592831
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11133700101463884,0.08047661423315236,0.06172077244446601,0.1297760425011317,0.8503429413724829,0.1089757553515611,0.07831590712806324,0.0613196965628936,0.12637952668431365,0.851337458498684,0.00014037873084095934,3.772639620117843,0.11133700101463884
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10289386856335181,0.07342474031595536,0.05893825749556224,0.11875455011924108,0.8649382785514549,0.10556866800343549,0.07563310848158084,0.059871119577207685,0.12204220094062664,0.8612894447350208,0.00021889849400724107,3.885423334315419,0.10289386856335181
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09593545281592711,0.06771207886345593,0.05644674672756666,0.10937798740687193,0.8817695550271022,0.10082025593813555,0.07194977395328475,0.057740963366296555,0.11630451717494447,0.8718998696774612,0.000302392787477261,3.7903665308840573,0.09593545281592711
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09006465134797273,0.06334633519988,0.05343663285175959,0.10247133525801294,0.8946639325294966,0.10168240995318802,0.07255090173747804,0.05826301531475267,0.11729983429849884,0.8737105691874468,0.0003807562663731696,4.135395396966487,0.09006465134797273
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08445151109754304,0.05925035331536222,0.050402314521280335,0.09572406708458324,0.908532244923674,0.09836192557841171,0.0699722109992563,0.05677942955199583,0.11311014546656314,0.8779766870428015,0.0004445045701816872,3.810570191126317,0.08445151109754304
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08030977951891628,0.056364476840805124,0.047890605205371056,0.09110034010292571,0.917270241872764,0.09643631973016409,0.0687472751258332,0.05537808992980439,0.11104628102646934,0.8793484277784088,0.00048592221837606,3.7543480610474944,0.08030977951891628
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.07592331735072312,0.05345309283630348,0.044940449895314226,0.08639103345297001,0.9271056317694393,0.09565943125589395,0.06800254750582907,0.055313767658339605,0.11007903731163637,0.8804869742746706,0.0004999993170425434,3.728363140951842,0.07592331735072312
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.07158347545214641,0.05030768076762741,0.042551589234743586,0.08131356248517095,0.9357887549164855,0.09397880287082107,0.06682926851842139,0.05429906877838535,0.10814291752414938,0.8866255230668151,0.0004971200501111719,3.795410801190883,0.07158347545214641
