epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15836020663932518,0.12053292642037074,0.07565456005158248,0.19420269926389058,0.7258230500751072,0.15691714927738096,0.11920188304082847,0.07543053188073783,0.19231076297200755,0.7357887572712368,3.483407937860376e-05,2.5566139579750597,0.15836020663932518
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1542817007612299,0.11694110676094338,0.07468118673121488,0.1885718098393193,0.7397119398470278,0.15140147633022732,0.11430100590358545,0.07420094141621648,0.1843960248688121,0.754019213370335,7.750256825599257e-05,1.6030962821096182,0.1542817007612299
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1461994625903942,0.10998863279819489,0.072421660081104,0.17746892869472503,0.7662551557576215,0.14487113410308036,0.10859102148700643,0.07256022487525586,0.17532435442930386,0.7728806661970822,0.00014273090204073078,1.5841084471903741,0.1461994625903942
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.14053680146182024,0.10497182326184379,0.07112995678627933,0.1695066147380405,0.7842592725047359,0.1392359588948297,0.10363019580826348,0.07121152531953505,0.16732914451463723,0.7910288129323795,0.00022245572839034455,1.5506737106479704,0.14053680146182024
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13474587478019573,0.09980285780297385,0.06988603111218523,0.16102463801701863,0.7991769605212742,0.1353639445334305,0.10014621415623912,0.07043546147736503,0.1615154120510007,0.8045061807279233,0.0003068216772838708,1.5551796341314912,0.13474587478019573
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1301969215825752,0.09573994400324645,0.06891395339259394,0.15434364831006087,0.810596721260636,0.13251223178189478,0.09778769112663505,0.0694490819727933,0.157599439083794,0.8118175646110817,0.00038539965553182774,1.547872947063297,0.1301969215825752
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12508973832483644,0.09144696764372014,0.06728554155539583,0.14731954314090587,0.822633746376744,0.130661065471761,0.09610309257183546,0.06911594463719262,0.15481416706685666,0.815651585113855,0.00044847606341137875,1.5352772888727486,0.12508973832483644
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12035190253346055,0.08729899945082488,0.06610580842804026,0.14086963832378388,0.8344650250894052,0.12857417893630488,0.09427112224293344,0.06860611347504604,0.15185697105931648,0.8194238744841682,0.0004882535639108369,1.5643826080486178,0.12035190253346055
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11583548364815889,0.08355277991957134,0.06456540834020685,0.13492640532829142,0.8426954874285946,0.12709072515184497,0.09291005852045836,0.0683613323374295,0.14962658166885376,0.8216323803383627,0.0004999654650542295,1.5347476210445166,0.11583548364815889
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11173005380012371,0.08010197027965828,0.06325616654422549,0.1292419648832745,0.8530864221078378,0.1255810966057542,0.09184960182434247,0.06746298972655225,0.1479964596290647,0.8228052195501916,0.0004965543703535437,1.5459523811005056,0.11173005380012371
11,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10773602801340598,0.07692092701240823,0.061630204651090835,0.12409408898265273,0.8621399380542614,0.1252282870698858,0.09136234795973625,0.0677318786195031,0.14701434888221598,0.8276680439195515,0.0004876358818214678,1.54759278614074,0.10773602801340598
12,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10405636871302569,0.07370096406450978,0.06071081081474269,0.11900770024017052,0.8672839557683026,0.12528405815730861,0.09152267785719884,0.06752276092767716,0.1472562153067118,0.8266529547432323,0.00047340922375444986,1.566632998175919,0.10405636871302569
13,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1018351055957653,0.07226547841672544,0.05913925529630096,0.1166520893573761,0.8742798496175695,0.1234509156074053,0.08988300187720193,0.06713582691403083,0.1446579674033471,0.8290123511538093,0.0004541921961848622,1.5251642218790948,0.1018351055957653
14,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09849121967951456,0.06956536769866943,0.05785170484472204,0.11238640695810317,0.8819958823698538,0.12340474522776074,0.08980298194252415,0.06720352738175864,0.14459093691390237,0.8297873882305475,0.00043041407575342735,1.5315141971223056,0.09849121967951456
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09660287488389899,0.06787174302670691,0.057462261313641516,0.10969478830143257,0.8827160645414281,0.12321266300148434,0.08966725942897208,0.06709080708983503,0.1442383590818923,0.8297393737604588,0.00040260602637842225,1.5720822899602354,0.09660287488389899
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09429546346267065,0.06614760530215723,0.05629571695570593,0.10698205905931968,0.8885802551552101,0.1239642322762513,0.09027660920296186,0.06737524664696352,0.14524438325269723,0.8283539167745614,0.00037138923393146623,1.5633591921068728,0.09429546346267065
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0923866730597284,0.06468291729688644,0.05540751304339479,0.10470296641190847,0.8918724267571061,0.12270622078283333,0.08932238874612031,0.06676766388394215,0.14369202932457864,0.8303360804805049,0.0003374610299716276,1.557575470302254,0.0923866730597284
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09078737221382283,0.06352021189199554,0.05453432235452864,0.10296392098621086,0.8952675139462506,0.12386396482402896,0.0901211639760453,0.06748560101897629,0.1450044420471898,0.8304526816179723,0.00030157931451069977,1.5625582528300583,0.09078737221382283
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08899387811069136,0.062299092445108624,0.05338956956510191,0.10084383934736252,0.8997942447662354,0.12289417538010045,0.08937239996812962,0.06704354992803233,0.14375231039008976,0.8301920514636569,0.00026454562577932987,1.559189056046307,0.08899387811069136
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08787359518033487,0.06136905625462532,0.05300907912077727,0.09943219677165703,0.8996913720060278,0.12344092160463332,0.08981721815135744,0.06724740674282298,0.14451534770153188,0.830102888242698,0.00022718723518744835,1.5494376439601183,0.08787359518033487
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08604389600179814,0.059947758857850676,0.05219227208031548,0.0970524909319701,0.901440339618259,0.12308671326916895,0.08940244181288613,0.0673685432234664,0.1438268741229434,0.8302400607532925,0.0001903386674479956,1.5717405560426414,0.08604389600179814
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08545646270116171,0.0595688547525141,0.05177521457274755,0.09664985548566889,0.9048353879540055,0.12335704383290844,0.08965551209670526,0.06740306287084097,0.14420495246295575,0.8304389656031573,0.00015482305867384587,1.558239758014679,0.08545646270116171
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08424654658193942,0.05868812081990419,0.051116852158749546,0.09515197133576428,0.9075102995943141,0.12304909697285404,0.08943511452203916,0.06722796443435881,0.14385056622970252,0.8305418458691349,0.00012143376887723675,1.6028940733522177,0.08424654658193942
24,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08286861335789716,0.05755949081094177,0.050618246859974333,0.09333635254038705,0.9101851940155029,0.12295720137931683,0.08934477060665319,0.06722486221863899,0.1436925869554649,0.8309533677277742,9.091665961808393e-05,1.6684713368304074,0.08286861335789716
25,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08237180925077862,0.057172421641923765,0.050398775466062404,0.09266251496694707,0.9094650250894052,0.12357996086279552,0.08983424286783477,0.06749143584642882,0.1444393551570398,0.8302537797115467,6.395343268923193e-05,1.555562254972756,0.08237180925077862
26,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08191173617486601,0.056846145264528414,0.050131181130806605,0.09212882165555601,0.9109053594094736,0.12343044756371298,0.08969183949776638,0.06747721667826911,0.14419449182204258,0.8301166066416987,4.114640202488007e-05,1.5386779378168285,0.08191173617486601
27,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08135791255368127,0.05645163787735833,0.04981254783493501,0.09157245633778749,0.9117284059524536,0.12324586587923544,0.08955694823353379,0.06737783586353431,0.1439764568393613,0.8304869771592411,2.3005039002586135e-05,1.5465712980367243,0.08135791255368127
28,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08124093330568738,0.05632201576674426,0.04983783463637034,0.09135933054818048,0.9118312862184312,0.12320228791163292,0.08952624195887719,0.0673520933183623,0.14394321150617834,0.8304801144128964,9.9345916945683e-06,1.5736150830052793,0.08124093330568738
29,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08095986500934318,0.05619816694546629,0.0495233954930747,0.09116714651937838,0.9133744853514212,0.12327171777869449,0.08958418977481347,0.06737505591945883,0.14403516192495086,0.8302606369830944,2.2270322954236198e-06,1.588396527338773,0.08095986500934318
30,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08112650314966838,0.056291940559943514,0.04966912316503348,0.09141451412880862,0.9114197611808776,0.12323763417976874,0.08955060400712637,0.06737406130006283,0.14397969804428243,0.8300685938788049,5.45349457704943e-08,1.633195087313652,0.08112650314966838
