epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
1,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.18043532888299507,0.11702334405686972,0.12682396872334414,0.18904289985624287,0.7375918166416476,0.12088711504583005,0.08954020809612157,0.06269381395644612,0.14441884683973996,0.8308024755525,0.9752400607827268,2.5245272611987258e-05,42.88434535590932
2,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.11713143443480044,0.08428737638513266,0.06568811597207372,0.136539206159806,0.832886220960249,0.11584062329045049,0.0852157220814699,0.06124980115228229,0.13805292676628372,0.8368107050142171,0.9758367703284746,4.075181640816509e-05,41.66686196671799
3,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.11292549177973991,0.08136516666250278,0.06312065022818687,0.1319349638399323,0.8399029430383294,0.10935955698107495,0.07912912886267827,0.06046085638396534,0.12830151678603371,0.8457133098296177,0.9781481523867007,6.584183097619472e-05,41.85196623997763
4,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.10835980185262299,0.07778669785551585,0.061146208001666,0.1262851463076863,0.849553757193387,0.10686350416989975,0.07635103537712568,0.061024937405262464,0.12397338506984122,0.8520027504143891,0.9813717472406082,9.941861659734224e-05,42.12438893597573
5,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.10327927887691224,0.07403171547787658,0.05849512699298103,0.12031580340626613,0.8591446643547074,0.10117300890846016,0.07277135208065127,0.056803314969127564,0.11790971517562866,0.8605692791644438,0.9827640655894339,0.00014001451165479795,41.98673152504489
6,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.09852861256189767,0.07059726893184594,0.055862687468170136,0.11473419828784896,0.8695247593997586,0.09575746376573303,0.06824365536923761,0.05502761607552752,0.1109519644247161,0.8763991825963244,0.9841083757376965,0.00018585504501102877,41.441163858864456
7,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.09341035346176163,0.06696820362231046,0.0528842996714506,0.10889128606512055,0.8800481041868621,0.09010776096656,0.06476304588862407,0.05068943025705255,0.10529195726285746,0.8883607735457244,0.9856790170551818,0.0002349364992149318,35.1146776038222
8,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.08843873506328952,0.06339625232498018,0.05008496556918329,0.10315763087645417,0.8898612694286484,0.08469166602985359,0.06089131786683459,0.04760069610344039,0.09924698754593178,0.8955692786346248,0.9866735307669934,0.0002851134942040719,30.936075736768544
9,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.08429211799726577,0.060461947014740176,0.047660341971920775,0.09847929655625347,0.898034421543271,0.08320148059615383,0.05999774637965508,0.046407468399883786,0.09796980690808944,0.8990946562496233,0.9889917750417451,0.0003341927631653793,41.97007085289806
10,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.08061668350745373,0.057809741687012715,0.04561388361107504,0.0942860761917295,0.9050459342256973,0.07669582180586862,0.05544621814548233,0.04249920754153051,0.09079111447672784,0.9088065905041165,0.988635122511122,0.00038002902155469487,37.09672595607117
11,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.07799703749940254,0.05599420990030511,0.04400565514288893,0.0914474924687185,0.909110804851548,0.07923800313914264,0.05749449728999609,0.04348701213980898,0.09401867157515184,0.9037174239570712,0.9874554245560258,0.00042061873878230653,34.96954755997285
12,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.07530970036387351,0.05409151689429025,0.04243636699505459,0.0883877698407171,0.9137929600949473,0.07535152505209416,0.054901587924471605,0.04089987432331215,0.08987784965538684,0.912126207910938,0.9877709245093075,0.0004541877137473619,42.109719584230334
13,parallel_concat,joint,raw,baseline,9,none,False,0.0,0.0,0.07306578824842958,0.05246875197554607,0.041194072543321913,0.08585324437916511,0.9177241298701171,0.07404208362838369,0.05343142055802875,0.041221326245569886,0.08743111181038397,0.9135665366090374,0.9895130392945843,0.00047926862624155507,41.934386998880655
