epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.050976233898121635,0.03578791000040961,0.03037664767768648,0.057903436768202136,0.9688957548730167,0.08319319463288655,0.058935547068411566,0.048515295270126275,0.09563354679486132,0.899869737157546,0.0004056458770932015,6.634775755926967,0.050976233898121635
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04756028657158216,0.0333466883574003,0.028427196943465575,0.053992975267731114,0.9737791575914547,0.08141591184967109,0.0578968267462537,0.04703816983095282,0.09395681390267929,0.9030672733052993,0.00037474988988452594,7.249516591895372,0.04756028657158216
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.044780347104425786,0.031399759376122625,0.026761175523753518,0.05082484598696968,0.9778052195501916,0.08072461156957186,0.05709574316341072,0.04725773705938087,0.09275382620245853,0.9058371563761904,0.00034106741966229316,7.178671624045819,0.044780347104425786
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04199460626016428,0.029398672513571786,0.025191867633918185,0.04763857969347342,0.9807818987928791,0.08006432917884942,0.05677034078701476,0.0465879764748461,0.09208120171850691,0.9066003517819942,0.0003053508771526613,7.2849463312886655,0.04199460626016428
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03900248340250533,0.027293883816879472,0.0234171991482561,0.04419073404537307,0.983559677630295,0.07911028082635604,0.056086652335582445,0.04604725629154792,0.09125514165774051,0.9076069844723426,0.00026839811089548565,7.245191078167409,0.03900248340250533
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03653031971535565,0.02553620805710922,0.02198822313160808,0.041342995628530596,0.9855487035233298,0.07842398045583678,0.055602021227722655,0.04564391807505216,0.09037194135790749,0.9087254685397851,0.0002310345846263434,7.171720815822482,0.03653031971535565
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03421712929819837,0.023848923091535214,0.020736412478633868,0.03862647361593482,0.9884293663060224,0.07777542662367838,0.05516335892802954,0.045224135327768346,0.08964089834325858,0.9089886384629232,0.00019409493778071866,6.9685044516809285,0.03421712929819837
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03239197436674142,0.022515685891295656,0.01975257671541638,0.03645661302554755,0.9896707837375593,0.0781285166952182,0.055336707902076065,0.04558361705510834,0.08983550391727745,0.9102913374191548,0.00015840434102821368,7.154607120901346,0.03239197436674142
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.030574095011861237,0.02126142996236866,0.01862533011370235,0.034436076086612394,0.9911591284952046,0.07764767039406643,0.05506344545634365,0.04516844987544557,0.08947461976196347,0.9093110227912368,0.00012476006332334374,6.965149098075926,0.030574095011861237
24,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.029110895825756922,0.02023830633840443,0.01774517893699216,0.03279731299498199,0.9921467815505134,0.07735428899837184,0.054917833596213855,0.044872911164315604,0.08921069610018631,0.9104229236936637,9.391366223454022e-05,6.9284358760342,0.029110895825756922
25,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.027839384737574024,0.0193083925076105,0.01706198435690668,0.031296071034890634,0.9927709243327011,0.0772121877928782,0.05471786795063134,0.044988639903317015,0.08889366015403657,0.9115677194141314,6.655419538998367e-05,6.948072114959359,0.027839384737574024
26,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02693561264210277,0.018682517112221245,0.016506191060682875,0.03030692195082888,0.9932853299894451,0.07712042321813214,0.05472652955410436,0.04478778757334941,0.08890852311821076,0.9104031876668384,4.329282806882328e-05,6.924028099048883,0.02693561264210277
27,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.026263674858175677,0.01820957330641923,0.01610820303912516,0.029531601886322468,0.9935665356965713,0.07711684881532604,0.05468690502119821,0.044859887828255424,0.08881662296301547,0.9108703151691135,2.464918077876155e-05,6.751718734391034,0.026263674858175677
28,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.025724521941608854,0.017807956168681017,0.01583313167003202,0.02889444997833099,0.9939506231708292,0.07700279494813696,0.0546103288502927,0.044784932666864515,0.0887089118075591,0.910916371150132,1.1039721792558588e-05,7.010879456996918,0.025724521941608854
29,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.025489567988264707,0.01764671214752727,0.015685711718267863,0.02863441014363442,0.9939986331668901,0.07691292625321194,0.05453671686340711,0.04475241894196244,0.08861798524489509,0.9110216389951521,2.768463935012195e-06,6.5312884990125895,0.025489567988264707
30,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.025457214639510638,0.017621776904496882,0.015670875524757086,0.02858321761643445,0.9939369051839099,0.07700716688777247,0.05461657337565549,0.04478118667835198,0.08874359683670573,0.9108571566037802,2.0173438817816593e-08,6.634246855974197,0.025457214639510638
