epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15507482139416684,0.11804967724982603,0.07405028926369585,0.19070829977223902,0.7456104309470565,0.14232015322094446,0.10688098512628755,0.07087833567931437,0.1724571935207795,0.7859295279366436,3.472180046068388e-05,2.930250054690987,0.15507482139416684
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1399567664405446,0.10512184313050023,0.06966984662008874,0.16953474448786843,0.7882716133270735,0.13296467363693204,0.09856782704309398,0.06879369335532301,0.15879631139892134,0.8089899509679306,7.708110676936722e-05,1.7596910721622407,0.1399567664405446
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13104689709934186,0.09711865424006073,0.06785648787095223,0.15651732469782417,0.8076817622891179,0.1276139801766058,0.09387051915879613,0.06748692243091307,0.1508347699917193,0.822293283813997,0.00014188120846663827,1.7481677629984915,0.13104689709934186
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12364799257045911,0.09077681915627586,0.06574234565099081,0.1461823253719895,0.8201646196989365,0.12210324882741,0.08900249877363119,0.0662014996257934,0.14298436200587686,0.8311819113978047,0.00022117232082733643,1.7817882858216763,0.12364799257045911
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1144762063651909,0.0829016285729997,0.06314915842664094,0.13372871754346072,0.8371056297679006,0.1168962365527223,0.08474485829387836,0.06430275671533474,0.13639649384567265,0.8391560146391872,0.00030522687773079627,1.7438527280464768,0.1144762063651909
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10446257635399148,0.07501709761075032,0.05889095757846479,0.12151877230700152,0.8557613259480323,0.11426637600180889,0.08230901969228803,0.06391471282021799,0.13265785220913387,0.8445378738463857,0.00038373292572248523,1.7462626290507615,0.10446257635399148
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09480335243322231,0.06741611705518064,0.054774470857264085,0.10932741352805385,0.8794924587379267,0.1141318134232925,0.08230127281081841,0.06366108108200715,0.13246858162670438,0.8477946236087269,0.000447059211689982,1.7412022869102657,0.09480335243322231
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08730798008633249,0.06128773362732228,0.05204049163946399,0.09922277767349172,0.8990397750595469,0.11320272480521028,0.0811744256678321,0.06405659867181478,0.13068077297839775,0.8504789810167112,0.0004874367610838726,1.7710115071386099,0.08730798008633249
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08040934488361265,0.056548106514009426,0.04772247889159638,0.09118339627245325,0.9187928756078084,0.11171833977406763,0.0797402170358366,0.0639562451058742,0.12859208475973075,0.8510184838894925,0.0004999834475494348,1.7219500141218305,0.08040934488361265
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.07479402875458753,0.05253421689073245,0.04451962353454696,0.08472463803158867,0.9310699668931373,0.11246977063899129,0.0802251394204566,0.06448926218295199,0.12963503245167232,0.8511895423305933,0.0004967626951568518,1.7968604709021747,0.07479402875458753
11,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.06847421219687402,0.04800682643681397,0.04093476975405658,0.0773972585245415,0.9431412938200397,0.1107184217050707,0.079003504549353,0.06342983414555318,0.1271676409236067,0.8544726071906621,0.0004880298953010194,1.7548435172066092,0.06847421219687402
12,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0632135338253445,0.044370147595067085,0.03768677226739165,0.07144650016669873,0.9528120788527124,0.10967765465795232,0.07805296012091445,0.06324938935642839,0.12588218131558357,0.8539265275622702,0.0004739801243001994,1.7512801219709218,0.0632135338253445
13,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.05700685193325267,0.03977974329465701,0.034454217865879155,0.06405310389804252,0.9644032915433248,0.11177935660210112,0.0796338975542476,0.06429091809570704,0.12804997427197556,0.8554002889125396,0.00045492723082200245,1.7586734951473773,0.05700685193325267
14,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.054315533902910024,0.03803813357228114,0.032554801148764884,0.06110498563926897,0.9718792959495827,0.10851270746402636,0.07717498665748757,0.06267544231895923,0.12429996939179232,0.8580714816846085,0.0004312968250227727,1.7685613217763603,0.054315533902910024
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0489913298300019,0.03401747214389436,0.029947715027280795,0.05452767490052882,0.9797668042006316,0.10767209082700697,0.07652504059028592,0.062294100729324196,0.1234793205401842,0.8602229136813031,0.0004036167711199948,1.7510207179002464,0.0489913298300019
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.04587791263137335,0.032172194169259365,0.027411437218571887,0.051689781083001034,0.9807956162794137,0.10930609363887842,0.07775494202879694,0.06310230330486875,0.12533299842331433,0.8574398743039,0.0003725053957779446,1.7452441728673875,0.04587791263137335
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.042147662702166,0.029346182786020233,0.025602960076045105,0.04715941322070581,0.9855967189058845,0.10696228674411322,0.07614213423049038,0.06164030528312778,0.12275039267689625,0.8613545494529096,0.00033865767571176347,1.7379867928102612,0.042147662702166
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.039023430249941204,0.027214909827819576,0.023617039961211474,0.043662472244030165,0.9878600831385012,0.1062958805814336,0.0754808137984792,0.061630133989437785,0.12165244812016124,0.861775627129454,0.000302829713056056,1.749798582866788,0.039023430249941204
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0354005523117972,0.02471398040652275,0.021373143566795337,0.03977269270905742,0.9900548809840355,0.10664829905425018,0.07592159085776895,0.06145341646708001,0.1223629531223364,0.8623282860263949,0.00026582184529262465,1.7496788711287081,0.0354005523117972
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.03367036389715877,0.02354149773808909,0.020257733642687032,0.037850721180438994,0.9914266202184889,0.10669851858629428,0.07582601186810992,0.06174501329166299,0.12213018275744426,0.8603018654403615,0.00022846076703364395,1.7715541129000485,0.03367036389715877
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.031356177000719826,0.0219096786538024,0.018892997231932333,0.03526703010738632,0.9928669392326732,0.10593116335299048,0.07533090400157919,0.06120051914046919,0.12132038230412609,0.863084905071882,0.0001915810630300961,1.8018309730105102,0.031356177000719826
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02957012501579744,0.020485360948023973,0.01816952789179337,0.03300099900843185,0.9938957583757094,0.10598973964117309,0.07520124251980287,0.06157699373450566,0.12123720546234056,0.8623611827079632,0.0001560065649275439,1.8069153279066086,0.02957012501579744
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.028336812905323357,0.019660142257257745,0.017353341687056753,0.031639559576172885,0.9945130399715754,0.10605970131650687,0.07535005289194766,0.061419296655000975,0.12137583016728068,0.8623414465964321,0.00012253194822850998,1.7765435948967934,0.028336812905323357
24,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02717151343822479,0.01890907838112778,0.016524870311956347,0.03046724023182451,0.9954046736528844,0.10606601209591938,0.07516214337459338,0.06180773714618172,0.12119764023584419,0.8617164126113375,9.190498055491167e-05,1.7874656240455806,0.02717151343822479
25,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.026045964225942707,0.018004767532333914,0.016082393364221962,0.029060830125286256,0.9956104294753368,0.1059872080355332,0.07513081343965415,0.06171278979881631,0.12115996249800098,0.8618874731136125,6.480981775503668e-05,1.814522041939199,0.026045964225942707
26,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.025511982733452763,0.017709650646573233,0.01560466407717746,0.028552893392833664,0.9958847721417745,0.10609924400773223,0.0754277712093293,0.061342945635629344,0.12155024957199449,0.8630388520838016,4.185172099242531e-05,1.7482431381940842,0.025511982733452763
27,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.024858471815600806,0.017281380617692146,0.015154182124469015,0.027908030225906842,0.9958847697870231,0.10566726931177119,0.07498943612106543,0.06135566744023395,0.12088419428895515,0.8626440910579243,2.3543536211641513e-05,1.7191392709501088,0.024858471815600806
28,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.025153614782992703,0.01753640125655098,0.015234426979297474,0.02824670278271775,0.9956790186740734,0.10585956973580035,0.07514790444154414,0.06142333052851249,0.12115622853594671,0.8627230429581588,1.0294238007323362e-05,1.7495290809310973,0.025153614782992703
29,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.024085694326110827,0.016692204253725064,0.014786980413820273,0.02695680376096272,0.9960905444474868,0.10579407561706289,0.07510195964217638,0.06138423217741983,0.12107263522399991,0.8626572523620782,2.399793807549079e-06,1.8173672733828425,0.024085694326110827
30,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.02435978031544774,0.016853086448010104,0.015013388176391154,0.027215526142606028,0.9955418449861032,0.1057609327663352,0.07508146399848273,0.061358937364528666,0.12104030016303231,0.8629927923474928,3.655245056526907e-08,1.8126823650673032,0.02435978031544774
