epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
11,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.05625917262459271,0.05625917262459271,0.04976030983651387,0.09198635122141328,0.9066121511523435,0.05714938444671808,0.05714938444671808,0.04913465622582553,0.09344591628622126,0.9059739439870105,0.9889163284831577,0.00042061873878230653,41.31117228511721
12,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.054506256624970106,0.054506256624970106,0.04814241221557373,0.0892056094631867,0.9108654199065334,0.057674590571794984,0.057674590571794984,0.048551055597670284,0.09491965270336764,0.898148154888624,0.9867901314629449,0.0004541877137473619,36.700875729788095
13,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.052927725748971845,0.052927725748971845,0.046789500741618445,0.08670478402930212,0.91516296694215,0.05240580169139085,0.05240580169139085,0.04484886775046219,0.08603778518092485,0.9131687323841048,0.9902194841702779,0.00047926862624155507,38.27035658573732
14,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.051069492877232954,0.051069492877232954,0.04528093804119341,0.08375547574560872,0.9193815068316322,0.05214728711379899,0.05214728711379899,0.045347578433560735,0.08565059416455988,0.9170713367579896,0.9902263426192013,0.0004947651744033074,38.61479426687583
15,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.049464069408264026,0.049464069408264026,0.04394262764305412,0.08117121295861703,0.9233812645592342,0.050912584119740825,0.050912584119740825,0.04406356821089615,0.08377400505321997,0.9172085123003265,0.9910493911931544,0.0004999999989929377,38.86810895008966
16,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04772352600322606,0.04772352600322606,0.042556213180354505,0.0784134468660725,0.9278029624513023,0.048900720559888415,0.048900720559888415,0.04184748348630505,0.08038854895182598,0.9222565215605276,0.9912551517251097,0.0004989916013319365,41.08973704325035
17,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04614129320362207,0.04614129320362207,0.04145654353020172,0.075847241744937,0.9319338162553777,0.04801434072631377,0.04801434072631377,0.041439034620552886,0.07906177588451056,0.9252674942840765,0.9929629686143663,0.0004959785502158213,43.01651742029935
18,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04460973309867921,0.04460973309867921,0.040068766961415904,0.07341074515719175,0.9358154984019029,0.04709967940309901,0.04709967940309901,0.04069501962190793,0.0776159793138504,0.9263648911170017,0.9921879371301627,0.0004909851049605335,41.29880241304636
19,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04318757981916557,0.04318757981916557,0.03905124485557909,0.07103886796610674,0.9401278040617365,0.04620554148414988,0.04620554148414988,0.03983736159808842,0.07631472055558805,0.9285528158847196,0.9919547385639614,0.0004840514698511708,38.98890344519168
20,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04191910077173424,0.04191910077173424,0.038166974466756876,0.06901153703849658,0.9428982033228795,0.04590906521604385,0.04590906521604385,0.039991056442628674,0.07579500925393752,0.9269410207536486,0.9934430769932123,0.0004752334704407223,41.5450862981379
21,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.04029052136621637,0.04029052136621637,0.03690959093595952,0.06638086452849638,0.9475187160425176,0.04488195893941102,0.04488195893941102,0.03812298321981489,0.07399659801780442,0.9320027505026923,0.9929972632137346,0.000464602104075541,41.41009823419154
22,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.038716761883016974,0.038716761883016974,0.03571821107149385,0.06380480027423276,0.9513648026957141,0.045388462447825774,0.045388462447825774,0.0392424554331803,0.0751156340005957,0.9280521345727237,0.9937037098260574,0.00045224296826645746,41.737503494136035
23,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.037390756707421355,0.037390756707421355,0.034876282021210035,0.06163630186393682,0.9549677969627333,0.04424971961772736,0.04424971961772736,0.03748738844085623,0.0731239253098582,0.9325857398539413,0.993127579394682,0.000438255571507952,41.73025139188394
24,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.036094275265140335,0.036094275265140335,0.03377248764324512,0.05949095422810997,0.9583033870190154,0.04234421793141483,0.04234421793141483,0.036391116904991645,0.07005116486622963,0.9376200324812053,0.9937517222651729,0.0004227525320942681,41.135583630762994
25,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.034662093255324815,0.034662093255324815,0.032733601955445155,0.05714021445876231,0.9618291117303315,0.04537954480007843,0.04537954480007843,0.03870342191538693,0.07500156674304126,0.9305212686679981,0.9918518575032552,0.0004058586713831252,45.17093612905592
26,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.033228469697301845,0.033228469697301845,0.03167194169847774,0.054791362058056355,0.9649485226570954,0.04075562403893765,0.04075562403893765,0.035423862273678365,0.0676757998359792,0.9379698279168871,0.9941426684532636,0.00038771000880754013,39.70015412289649
27,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.031604601072904595,0.031604601072904595,0.0304994204417069,0.05209864593936347,0.9687373095759192,0.04017304999684846,0.04017304999684846,0.03432985751165284,0.0667715095848213,0.9421056302682853,0.9925514451957044,0.0003684526667273308,41.50926912529394
28,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.030496621189356914,0.030496621189356914,0.029723419535833517,0.05028159838902762,0.9708791379854816,0.039824131805403735,0.039824131805403735,0.03380832141748181,0.06621716740690632,0.940829912379936,0.9934773730054314,0.00034824169393779324,42.16936153406277
29,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.028939174081950302,0.028939174081950302,0.028520821382113034,0.04769834300820707,0.9742650820121371,0.03811708939020281,0.03811708939020281,0.03283376216336533,0.06337495388256179,0.9451440358161927,0.9934362185442889,0.0003272398173079692,41.971139003988355
30,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.027605821821238403,0.027605821821238403,0.027530849650606995,0.04549123742085711,0.9768123551669913,0.038087698219367014,0.038087698219367014,0.03261197534424287,0.06336292712224854,0.945054873743175,0.9938683196644724,0.00030561613159957866,37.58950665593147
31,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.026208703827615323,0.026208703827615323,0.026415817024004907,0.04320131721806668,0.9792806231355198,0.03705923434668853,0.03705923434668853,0.031828281656827453,0.06177130650407002,0.9462963003876769,0.9944032970475561,0.0002835447380154241,41.56375987408683
32,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.0249071466010387,0.0249071466010387,0.025460674869402216,0.04105312061109083,0.9817046138733173,0.03641004986877059,0.03641004986877059,0.031047884431886084,0.06066403016631986,0.9472633806275733,0.9930315559293017,0.00026120334243887603,41.626811005175114
33,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.023566052976691232,0.023566052976691232,0.024422154169931955,0.03883452806426764,0.9837709076293913,0.0363192843121511,0.0363192843121511,0.03111087954338686,0.06049502470611054,0.9474211334887847,0.9934842309834044,0.00023877182465058898,41.7886135908775
34,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.02247422746295183,0.02247422746295183,0.023564531462469927,0.03702789489217691,0.9854196033620857,0.03583340548254826,0.03583340548254826,0.030392890180702563,0.0596951168536404,0.9486351243360543,0.9937174271948543,0.0002164307900422752,41.76218355586752
35,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.021316971572514512,0.021316971572514512,0.022622461203828624,0.0351174898173734,0.9871490401576358,0.03433939198560921,0.03433939198560921,0.029682376279875085,0.05724790440481386,0.952297673313706,0.9943827221717364,0.00019436011548828536,41.78216005908325
36,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.020153998159329712,0.020153998159329712,0.021676298678747975,0.033175557995586774,0.9888611127033999,0.03420722620078811,0.03420722620078811,0.02926420162857315,0.05708951052140306,0.9527366340601886,0.9943621449411651,0.00017273750108278164,41.84675958100706
37,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.019185589189456485,0.019185589189456485,0.020873017638577095,0.031561998642455937,0.9900956824154086,0.03384102999796102,0.03384102999796102,0.028732149807023412,0.0564655328017694,0.9525171541284632,0.9943621435283143,0.00015173703940306579,41.76126335095614
38,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.018325933117368833,0.018325933117368833,0.02011366802282139,0.030139269379968473,0.9912060984970537,0.033299384518170064,0.033299384518170064,0.02860026847249196,0.05557258637599003,0.9535459610267921,0.994403298460407,0.0001315278138185114,41.78974884701893
39,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.01743856988914787,0.01743856988914787,0.019390140373942665,0.0286708562145719,0.9921081480280945,0.0329746119549245,0.0329746119549245,0.028046188759215083,0.0550544988391576,0.9545610484076135,0.9947256563916619,0.000112272537130693,41.702618420124054
40,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.016731283368531438,0.016731283368531438,0.018782611778505168,0.027500956691481355,0.9928851791966202,0.03262649106114735,0.03262649106114735,0.027604387873484765,0.054460709591706596,0.9553909546063271,0.9947736678888768,9.412624150558166e-05,40.89677609177306
41,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.016097796450590722,0.016097796450590722,0.01823903217604336,0.026447127586669297,0.9935667090088823,0.03236996230519848,0.03236996230519848,0.027413295340942747,0.054036169088917015,0.9560288139920176,0.9948353967548889,7.723503024570168e-05,41.888288310263306
42,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.0154543789832501,0.0154543789832501,0.01770036329383854,0.02537830364856194,0.9941761791808547,0.03230204551768156,0.03230204551768156,0.027477251554344908,0.05395886809737594,0.9558024749049434,0.9948011026264709,6.173490145224624e-05,41.66508718719706
43,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.014951278336356628,0.014951278336356628,0.017259088749740435,0.024543024366917993,0.9946649700631424,0.03197594010075669,0.03197594010075669,0.02722478620156094,0.053420128286988645,0.9566735322092786,0.9947050824577426,4.7750653048332095e-05,41.91579705942422
44,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.014519338970379516,0.014519338970379516,0.016871906822781058,0.023829662990727953,0.9950938562617337,0.03183398845571059,0.03183398845571059,0.027116075254700802,0.053200560471525896,0.9570164668412856,0.9952332004500024,3.53948779795027e-05,41.873690862674266
45,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.014179635770790074,0.014179635770790074,0.016580606920632707,0.023270054740688915,0.995409009514013,0.03182347554575514,0.03182347554575514,0.02693803831750964,0.05317685635001571,0.9563237328882571,0.9947942446484977,2.476705768153416e-05,41.64354387484491
46,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.013904055178830272,0.013904055178830272,0.016317410364800607,0.02281263563953716,0.9956303978752468,0.03180131539150521,0.03180131539150521,0.027001973300436397,0.053125113756568344,0.9567558383058619,0.995096026291082,1.595276111440851e-05,41.8408743836917
47,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.013697270198796043,0.013697270198796043,0.01612557314218702,0.02247110002719717,0.9958031687313252,0.03172234507346595,0.03172234507346595,0.026885629197881546,0.05300185621520619,0.956879294095216,0.9951234624415268,9.022955811361908e-06,41.87461909092963
48,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.013554329352645757,0.013554329352645757,0.016012409470415354,0.022234124656062813,0.9959186377292835,0.03178319969570931,0.03178319969570931,0.02691632180946109,0.05308935731465434,0.9569890325746419,0.9952332009209527,4.03343649003491e-06,42.60229247901589
49,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.013476630482676532,0.013476630482676532,0.015949713947039822,0.022113730499655086,0.995955970334269,0.03177226802817097,0.03177226802817097,0.026903191497664392,0.05307978899574574,0.9569753157356639,0.9951166016378521,1.0243758262130005e-06,41.81102623883635
50,spatial_then_temporal,joint,raw,baseline,9,none,False,0.0,0.0,0.013413867437177235,0.013413867437177235,0.015878534955130478,0.02200663443826515,0.9960202173695637,0.031692573151286735,0.031692573151286735,0.026844107672388172,0.05295042569070686,0.95725652338546,0.9951577551570939,2.000100706220064e-08,41.74678748007864
