epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.16058622653837556,0.12268943334067309,0.07579358462934141,0.197329882228816,0.7319959022380688,0.15323450485855863,0.11628986190261574,0.07388928566129781,0.18761149413040157,0.755158172405935,3.483407937860376e-05,2.9024655297398567,0.16058622653837556
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1522570119963752,0.11551280468702316,0.0734884132389669,0.18603796517407453,0.7603909571965536,0.1458070731096672,0.10975255235175509,0.0721090405011194,0.17709666782083922,0.7767908908303233,7.750256825599257e-05,1.7042228910140693,0.1522570119963752
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.143295184329704,0.10780026769196546,0.07098983101270817,0.17363019044752473,0.78590535764341,0.13885382604169824,0.10354839609816763,0.07061086061764871,0.16699806986573407,0.7969564272012263,0.00014273090204073078,1.6713637537322938,0.143295184329704
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13537866738107468,0.10061955904519117,0.06951821567835631,0.16193215880129072,0.803189304139879,0.1344121676635426,0.09950235822030234,0.06981961931000949,0.16033300597878894,0.8077530438501312,0.00022245572839034455,1.6635350100696087,0.13537866738107468
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1293541160998521,0.09531604537257442,0.06807614410365069,0.15325594776206547,0.8162551597312645,0.13203879848143774,0.09725488688089112,0.06956782336874011,0.15645899288338658,0.8120756418091717,0.0003068216772838708,1.6193441818468273,0.1293541160998521
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12267452500484607,0.08954049426096457,0.06626806711709057,0.14404542004620588,0.8256172877770883,0.12854837158572216,0.09445581651521712,0.06818510951630485,0.1519851753146713,0.8167864166690749,0.00038539965553182774,1.6875982359051704,0.12267452500484607
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11665535889289998,0.08441206106433162,0.0644865954639735,0.13597606188721126,0.8371399234842372,0.12618243470893883,0.09227141590585138,0.06782203910087929,0.1484249012870339,0.8197536749729101,0.00044847606341137875,1.622877525165677,0.11665535889289998
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11026262541611989,0.07918485436174605,0.062155542991779465,0.12787187408517908,0.8467078182432387,0.12449161040237988,0.09074484672501493,0.06749352740943573,0.14602171674490766,0.8228196314532065,0.0004882535639108369,1.7161128427833319,0.11026262541611989
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10534729207003558,0.07518451655352557,0.06032555279908357,0.12134566588534249,0.8583333324503015,0.12407644751271271,0.09038224777675308,0.06738839918956661,0.14522618699460615,0.8263856059338233,0.0004999654650542295,1.6619880590587854,0.10534729207003558
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10121869455885005,0.07195035699341032,0.058536675130879436,0.11638069908927988,0.8675925992153309,0.12266625083492357,0.08905808957252159,0.06721632241009819,0.1433744008001249,0.826155327864023,0.0004965543703535437,1.6066830176860094,0.10121869455885005
