epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
11,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0786780138476566,0.05629739090335323,0.044761246058112006,0.09203455734590998,0.9066750992746637,0.08151641745922134,0.05812255936598149,0.04678771643813469,0.09497724027883393,0.8996332851354093,0.9871713737262253,0.00042061904345880525,42.04702729964629
12,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07634499579590355,0.05464334598434829,0.04340329960792567,0.08940828117111659,0.9105458637805278,0.08363316132406519,0.06015414853481779,0.04695802574523283,0.09812711236531174,0.8957220377639568,0.9848364973017287,0.00045418797661215014,41.81179896881804
13,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07418087822632989,0.05310224035637235,0.042157275495133005,0.08698638550197356,0.9139628437940464,0.07825563169301979,0.055856257222197433,0.04479874913668839,0.09150741691421928,0.902819008119851,0.9864656366164619,0.00047926882326221755,41.031900267116725
14,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0726265795997971,0.05202712397232272,0.04119891122469679,0.08529019693030557,0.9166802770163514,0.07627344631949187,0.05438328095427937,0.04378033111255143,0.08927719144208775,0.9082604600898333,0.9897041243809385,0.0004947652828055648,40.700954876840115
15,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0702565985217894,0.050357344079103805,0.039798508717631624,0.08261151223790919,0.9203395102871417,0.07399988274967799,0.05290071021181224,0.04219834494835603,0.08690134928454826,0.9104040564132617,0.9880551982772303,0.0004999999989704114,40.41843619430438
16,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06860082155603096,0.04916493532276754,0.03887177237794857,0.08075236090505206,0.9233202608796185,0.0725722891813387,0.05185367088823729,0.04143723706739908,0.08528214039739429,0.9117759622489275,0.9890775312568405,0.0004989915789377818,40.744644423015416
17,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06651721030617318,0.04773651403353267,0.037561392537688594,0.07848174259277287,0.9269856382446536,0.07152134545742722,0.05117484461173378,0.040693002083685655,0.08407201859836877,0.913358931301977,0.9897568865851581,0.0004959785056303427,41.664795560762286
18,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06517393692394448,0.04676776648077442,0.0368123408562647,0.07696297572542682,0.9288499247849821,0.07047950225637543,0.05014531759899691,0.040668369463361755,0.0823235417181383,0.9167557132084183,0.9904560314197941,0.0004909850385427073,42.14535238081589
19,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06318168192183729,0.045269257857546874,0.03582484801375279,0.07452514821217518,0.9329769845840933,0.07046211295154475,0.05048582753604188,0.03995257096943812,0.08297604554097612,0.9116506466782887,0.9889060428840848,0.0004840513821357542,41.61833398696035
20,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.061397030693039305,0.043974199314301625,0.034845662774455305,0.07242450167303807,0.9360314644826646,0.06805523914395241,0.04874517969171473,0.03862011928350586,0.08042795143762338,0.9166765647504586,0.9905087990587006,0.00047523336213394814,42.228538651019335
21,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05980982174598801,0.04282358654596171,0.03397247063359318,0.07060810987694077,0.9390675127397962,0.06821598926636267,0.04888752214990934,0.03865693396090697,0.08053283032397399,0.9204756878595036,0.9896447603908893,0.0004646019760494319,41.933784352615476
22,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05826124734120098,0.0416316161802222,0.03325926244632028,0.06863683229096741,0.942549444542591,0.065585704301197,0.04700317153925852,0.03716506543188357,0.0775949292165302,0.9227775865547676,0.9900339084241646,0.0004522428215518042,42.14493422629312
23,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.056363141807097096,0.04025789869204546,0.03221048628666388,0.06645130228964259,0.9458470542431443,0.06636740114868472,0.047584930920442026,0.03756494037156842,0.07850080158083368,0.9200733485816848,0.9892292323877306,0.00043825540728601483,41.68641062779352
24,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0546508235719609,0.038938149842855554,0.031425347554204834,0.06424658654971431,0.9493965716485927,0.06449986917266268,0.04626193079930699,0.03647587670425288,0.07640614747429678,0.9239845997531723,0.990198799087106,0.00042275235168726544,41.995693320874125
25,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05310588609825963,0.03782847482060424,0.03055482260992915,0.062427143469948425,0.9524054102747349,0.06287897061934723,0.04520444419276123,0.03534905257011541,0.07488263782967826,0.9276122333430825,0.9909704956322799,0.00040585847624358823,42.05720940697938
26,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05077304100379841,0.03605309636447232,0.02943988939356852,0.05948446372601741,0.9571495095543485,0.061480346493485785,0.044273750876421165,0.034413191279683675,0.07340816263815761,0.9275924444382595,0.990231778578366,0.0003877098005066176,41.733105530031025
27,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.04935259113576902,0.03501884790311183,0.028667486384357968,0.0578099158428976,0.9595492069421198,0.06285617714560925,0.04517068034280094,0.03537099376837417,0.07488270872208974,0.9248486352507496,0.9910166664671533,0.0003684524469421393,41.646898488048464
28,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.046956934382310175,0.03319786511010229,0.027518138561425157,0.054817147374633404,0.9642810188440437,0.06034396990167759,0.04327845888723815,0.03413102171751661,0.07183378704036412,0.9297030701230232,0.9908319826747691,0.00034824146443791386,42.122811873909086
29,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.045382831585966156,0.032021938880180255,0.02672178545300642,0.05286794291605118,0.9667237255686087,0.05938022245824245,0.04269274854644466,0.033374948364499064,0.07085319268914692,0.9311739092525332,0.991240919761472,0.00032723957994120005,42.111659802962095
30,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.04307711188196524,0.030286509435568265,0.02558120488343584,0.05000604886194665,0.9710280842432263,0.05958709305179497,0.042720255348090604,0.03373367500803355,0.07093366055576758,0.9313981604734622,0.9908979430159608,0.00030561588827705734,41.81769487494603
31,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.04140054523763578,0.029008223401496305,0.024784643649707682,0.047878419920344216,0.9733092896124134,0.0584780144863778,0.04203096902674385,0.03289409087017527,0.06983318163216234,0.9313322061189178,0.9912936860841653,0.0002835444906962405,41.807876746635884
32,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.039612495565133805,0.027674597265624504,0.023875796762844268,0.045711603915628285,0.9759617728930494,0.057564669685969225,0.04126280388317955,0.03260373166882481,0.06860454389136618,0.9350323916245821,0.9915970851332533,0.000261203093114299,41.84761271486059
33,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0376227477566732,0.026205970332184216,0.022833554896062768,0.043264012616850187,0.9789276028641857,0.05778749617375898,0.04136389071834097,0.032847210726849214,0.06896179189805349,0.9312860346542434,0.9913332623369999,0.00023877157532803308,41.78265833994374
34,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.036120559170916326,0.025074278220424854,0.02209256188779921,0.041393568032287345,0.9811210363545363,0.056364665818737364,0.04046768820567615,0.03179395549502619,0.06732333090700758,0.9346564371003032,0.9910430477957084,0.00021643054272913923,42.137618290726095
35,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03416483994773171,0.023624508156583804,0.02108066364253492,0.038995263839640956,0.9833171011288685,0.05622532366149487,0.040238137481990455,0.031974373024191864,0.06710295143561439,0.9347949447646555,0.9916696404669159,0.00019435987217578931,41.7138063958846
36,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.032720079099419125,0.022563446966150057,0.020313264129021097,0.03721669864247022,0.9850084755185072,0.0556308308681074,0.04012458780334842,0.03101248576464031,0.06678812462798026,0.9339836768069149,0.9911947498323798,0.00017273726372993458,42.00311322975904
37,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03103362347455996,0.021320751653584703,0.019425743642862783,0.03516597030495277,0.9868095668470213,0.054776528019382424,0.03918660301186616,0.03117985025916886,0.06542698174554054,0.9358436630497661,0.9917224049355884,0.0001517368099208933,41.749780657701194
38,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02958305560750427,0.020263492348084132,0.018639126527315537,0.0334162112922524,0.9883148633027794,0.05416638691919894,0.038776411949017264,0.030779949713918075,0.06471892868299234,0.9374925861884562,0.9919532536752685,0.00013152759405466894,41.89829142624512
39,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.028334161049535334,0.019362955249522862,0.017942411572745186,0.03191216900745777,0.9894989131101359,0.0538984415268765,0.03868030322839256,0.030436276763705902,0.06458782718411735,0.9371957807731673,0.9919730413700245,0.0001122723288545899,41.842400080058724
40,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0271723878913105,0.018521460496434782,0.01730185469556713,0.03052765701770387,0.9905758816226511,0.05366617093725384,0.03850464307206955,0.030323055882069246,0.06424445727740333,0.9374134376738851,0.9918543183717226,9.41260463941346e-05,41.83580029010773
41,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.026033212159493165,0.017712417746599707,0.016641588882288668,0.029174322845610418,0.9915668327243927,0.053175004474464,0.03808061161769458,0.030188785809512717,0.06362251058100564,0.9382049211707914,0.9927117593297197,7.723484986983331e-05,41.74683884298429
42,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.025181408314950582,0.0171023319323725,0.016158152798086096,0.02816120819968864,0.992116287607973,0.05310445371495563,0.038100761449101364,0.03000738429509092,0.06362686286954942,0.9376838629140744,0.9923292071946964,6.173473726423701e-05,42.36541478196159
43,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02433938636948537,0.016506677641255147,0.015665417523291432,0.02717171493470104,0.9928044220397179,0.05310009698596134,0.0380841540739915,0.030031885767328362,0.06362818790307581,0.9375651402059055,0.9923621848743941,4.775050637012732e-05,42.26653220318258
44,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.023621573271154085,0.01599963105753275,0.015243884361294532,0.026332199590761652,0.9933310567725279,0.052977012118091776,0.03795011676418927,0.030053790828104075,0.06341227716573355,0.938350028505125,0.9924941005749812,3.539474999206901e-05,42.06592654203996
45,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02313288640601981,0.015647336395060257,0.014971099999303693,0.02574728495186163,0.9937102338932299,0.05289980033254462,0.037896408823842986,0.03000678284049289,0.06333733282193398,0.9384225788145327,0.9922632504766293,2.476694941535112e-05,41.91142884083092
46,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.022708433054876662,0.015353353784042697,0.01471015857654011,0.02526035593845111,0.9939612623290887,0.0528478126631919,0.03785506169900261,0.02998550170900971,0.06327699406808224,0.9381323690498213,0.9925600600103917,1.59526734411718e-05,41.70410136273131
47,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02235162696128034,0.01510025701333358,0.014502739889301652,0.024838771977343355,0.9942017587866581,0.052829516941672,0.037868771491970085,0.029921490531430228,0.06329114287410555,0.9382181109505171,0.9925402723156357,9.022889436964885e-06,41.85985809471458
48,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.022114011927266728,0.014938389593212255,0.01435124469449115,0.02457172287490773,0.9943729145501083,0.052681082509131665,0.03776711011602882,0.02982794449607267,0.06311965534167421,0.9383104514668082,0.9925468659494349,4.0333919488851725e-06,41.844974724110216
49,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02197925676393423,0.01484483203812651,0.014268849480808022,0.024422153298999754,0.9944413778745919,0.05274569146068875,0.03781042890814496,0.02987052514445013,0.0632029954787637,0.9383764099964376,0.9925666540970814,1.0243534769296598e-06,41.648102863226086
50,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.021918035171545225,0.014807704035512022,0.014220662196745441,0.02436121167066665,0.9944387434359288,0.05269212634031229,0.03777121336960169,0.02984182607233489,0.0631335824803199,0.9385215111530607,0.9925930354256366,2.0001029588585144e-08,42.049230840057135
