epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
1,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.14034759863435362,0.0970703295555261,0.08655453862473622,0.15746021737597718,0.793876124455735,0.11317486678631929,0.08257106899557043,0.061207595878707166,0.1341620915219193,0.8323571783452112,0.9734787078788583,2.524528036268529e-05,32.29698259476572
2,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.11579418191119048,0.08323668539712417,0.06511499290759552,0.1351359311664582,0.8325556756374876,0.10956553977270754,0.07985164420985488,0.05942779027343957,0.1299465976405155,0.8377326689762272,0.9747846549726022,4.0751846733381384e-05,30.998103336896747
3,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.11123065805913562,0.08000622356481317,0.062448868894475325,0.1300936604685124,0.8396415442244797,0.10776166483153077,0.07783298566981674,0.05985735822745419,0.1266509422371864,0.844097515643103,0.977139319997636,6.584189671144758e-05,30.47100012982264
4,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.10737934101931207,0.07718403855929754,0.060390604859642795,0.12556878671383195,0.8474225694039523,0.10498640132853683,0.07617606852961226,0.05762066603658687,0.1241087753002397,0.8487079102339434,0.9764203892798063,9.941872740981103e-05,29.655421702656895
5,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.1038018398484222,0.07436915421344176,0.05886537124353455,0.12090608483042534,0.856749266624752,0.10076400196942895,0.0725099697035055,0.056508064825960394,0.11782002397908545,0.8596633624594611,0.9798039813711399,0.00014001467307261055,30.304540501907468
6,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.09999829542392973,0.07147589178176295,0.05704480743135582,0.11612912196948805,0.8662339555877241,0.0989702845287057,0.07112276590020473,0.05569503709822486,0.11550889247003424,0.8689369119842645,0.9820860928740734,0.00018585525772826518,30.841193995904177
7,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.09682653678547423,0.069079020727864,0.055495031802518566,0.1122003729823538,0.8741756049535203,0.09546440726456358,0.06876362441942427,0.05340156635236573,0.11180990004177177,0.869820735898392,0.9831018290496504,0.00023493675872253894,31.01177280023694
8,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.09389205817028719,0.06689771489839162,0.053988686562625045,0.10862298457837612,0.8808831719992821,0.09349099467149699,0.06641694717264,0.05414809548200613,0.10804790044169124,0.8806508683569567,0.9839592677431945,0.0002851137907776285,30.97501999605447
9,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.09134455518115046,0.06498564309499041,0.05271782436436721,0.10553268984540472,0.886512018910271,0.09357899538602113,0.066707946603363,0.053742097038565605,0.10839126195489235,0.8740551722852179,0.9840384189751091,0.0003341930822193975,30.939199784770608
10,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.08867290687039335,0.0630652602402668,0.05121529328673831,0.10234770308819528,0.892815834094077,0.08776518300389728,0.06265589984176519,0.05021856673160033,0.10173687828782334,0.8920680221873848,0.9865909559659064,0.00038002934435106225,31.054683106951416
11,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.08617189770704367,0.061257466737297775,0.049828861769986514,0.09948319763001677,0.8984218573794375,0.08850870485789389,0.0636597680597772,0.049697872704605045,0.10359523907899998,0.8906433526614521,0.9878177518277359,0.00042061904345880525,31.010190055705607
12,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.0837975992225755,0.059537210536999896,0.048520777356201784,0.0967429281107405,0.9032221329420304,0.08515317063939185,0.0610732404530848,0.048159859817557785,0.09954186787519874,0.8905114346398009,0.9871647787337545,0.00045418797661215014,31.061892563011497
13,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.0815619663509376,0.0579790992569171,0.047165734455482645,0.09425485886210222,0.9078951357787551,0.08959389639664302,0.0636751365288517,0.051837519537443,0.10347288018807894,0.8911512192207349,0.9882464729860703,0.00047926882326221755,30.86651870282367
14,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.07930193187814441,0.0563268658987638,0.04595013206040551,0.09161149678987691,0.9127270090061113,0.08220171213157101,0.058392219472321365,0.047618985519734834,0.0953626529348232,0.8982415927796724,0.9889522123602865,0.0004947652828055648,30.933292507193983
15,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.07726541000224656,0.0548751817058143,0.044780456577797376,0.08927757453121311,0.916505611430639,0.08150823248560689,0.05797399945312096,0.047068466302474035,0.09444056620446971,0.9065785528885191,0.9903636922621747,0.0004999999989704114,31.507374115288258
16,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.07516806414623813,0.053378062321176103,0.04358000357113929,0.0868540675868797,0.9211882699109412,0.08080101162142132,0.058060378153781546,0.045481266892821066,0.0946005067602198,0.900365407854959,0.9883981736640699,0.0004989915789377818,31.07428694795817
17,spatial_then_temporal,mlp,raw,baseline,9,none,False,0.0,0.0,0.07344450284843526,0.05211126916284141,0.04266646749931721,0.08481056831293889,0.9246816113837212,0.07804614480991312,0.05563759686966895,0.04481709521220937,0.09094925024076211,0.9099159801316264,0.9901064587760309,0.0004959785056303427,29.131447467021644
