epoch,axial_mode,decoder_type,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,val_pck_0_5,current_lr,epoch_time
1,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.16403083423931797,0.10699276224041865,0.11407614372953584,0.17417743572417155,0.760287203289863,0.11293651641151052,0.08172234954657379,0.06242833298113611,0.13273648258712556,0.8353840928901861,0.9764060399561753,2.5245272611987258e-05,46.454520718660206
2,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.11431131111511794,0.08228261070868842,0.0640574010364114,0.13347790202026646,0.8357790345194788,0.11119764254784878,0.08061178335437068,0.06117171874016891,0.13065482095435813,0.8405829964449376,0.9766872486067407,4.075181640816509e-05,52.87299301242456
3,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.11010275825539088,0.07922206186660474,0.061761392956414175,0.12863516098848635,0.8438601574221147,0.1066568895364985,0.07676930861524593,0.05977516178363635,0.12484060951956996,0.8490329280900366,0.9770507628829391,6.584183097619472e-05,45.97105503408238
4,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.10603131185864859,0.0759595242365764,0.06014357520944719,0.12346936329246816,0.8536750601760893,0.10454001899854637,0.07450174013957565,0.060076557883509886,0.1210268192232391,0.8558847809720922,0.9781755885371456,9.941861659734224e-05,44.86122768325731
5,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.10127790904586288,0.07236006919164772,0.05783567958175065,0.1176406554259496,0.863915375851713,0.09771462899299316,0.06925664360324542,0.05691597042628276,0.1128173045280539,0.8728257932486357,0.9837517180266204,0.00014001451165479795,42.57588103460148
6,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.09637939172166272,0.06879706433912351,0.05516465487196438,0.11184929234778664,0.8739759749631469,0.09607122742835386,0.06905351373884414,0.05403542740845386,0.11186647437236927,0.8755555605594023,0.9837585797721957,0.00018585504501102877,42.13700491329655
7,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.09180820642909811,0.06549026241925084,0.05263588814695639,0.10651808643312188,0.8835538606584808,0.0897744126599512,0.06402240205326198,0.0515040207737022,0.1041072541291331,0.8860836836143776,0.9855829954736026,0.0002349364992149318,40.975209988188
8,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.08774532220464774,0.06264008713755445,0.050210470070264586,0.10195565197310014,0.8911496655831841,0.08634152985649345,0.06127155608785005,0.05013994778747912,0.09982418460610472,0.8943690036255636,0.9865432150569963,0.0002851134942040719,40.71395379072055
9,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.08415707426250754,0.06012917210844685,0.04805580445401258,0.09800158736109268,0.8980326848172419,0.08463263439543453,0.060720545158342076,0.04782417791493145,0.09927867834950671,0.8958093335893419,0.985836769003927,0.0003341927631653793,42.34342026570812
10,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.08119525409481604,0.0581113177215863,0.046167872698023124,0.0948833775054125,0.9022703267052912,0.0799037019154172,0.057355273045875406,0.04509685763790284,0.09371327818911752,0.9059670845078833,0.9874279890237031,0.00038002902155469487,36.75010132417083
11,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07867548413380251,0.05627983503985599,0.04479129819278327,0.09201798741077702,0.9062587976027213,0.08650853711145895,0.06277500006887649,0.047467073733791894,0.10297702031003104,0.890274356647774,0.9844993209838867,0.00042061873878230653,40.606636739801615
12,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07666872269237464,0.05484398954928825,0.04364946658855063,0.08975999952550232,0.9094407170764132,0.07569022262169992,0.05440714123624343,0.04256616262374101,0.08904575691914852,0.9120987709068957,0.9890260668154116,0.0004541877137473619,40.615131135098636
13,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07450999419406758,0.05334854784314941,0.04232289244905917,0.08739061133621968,0.9127702312406888,0.07518282926376955,0.05370584755951976,0.04295396357774735,0.08825398836606814,0.9109670854792182,0.9886831335373867,0.00047926862624155507,41.8908642581664
14,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.07257047023022803,0.051961259157685756,0.04121842181289973,0.08520228059464348,0.9162907463812348,0.07340811672402017,0.05245026374488701,0.04191570575222557,0.0860703961385621,0.9148765490967551,0.989732516400608,0.0004947651744033074,42.326491420622915
15,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0707490879234848,0.05067356505311454,0.0401510460313586,0.08317755084589024,0.9189508850918392,0.07335291750085207,0.05251136268730517,0.041683109612376604,0.08603908320267996,0.9144307347874583,0.9891083733829451,0.0004999999989929377,42.31200385885313
16,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06876649608424276,0.049262227980671196,0.039008536090476754,0.08090115208065236,0.9227153603686711,0.07252729328878132,0.052567865594669624,0.0399188557340775,0.08663092672089,0.9099382799937401,0.9865500730349693,0.0004989916013319365,42.0656740530394
17,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06702276772075304,0.047943641070482004,0.03815825342477663,0.0788277580281555,0.9256359575390536,0.07084255689456138,0.050915739317367106,0.0398536346392867,0.08372622399786372,0.9146022006906109,0.9897187999737116,0.0004959785502158213,42.14362338697538
18,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06468479428548034,0.04629170420063084,0.03678618006164869,0.07616338068842049,0.9301010633133449,0.06893997523887657,0.04953109322138775,0.038817764011062225,0.0813322851356165,0.9210150947982882,0.99030178838306,0.0004909851049605335,42.4137543188408
19,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06357662309997994,0.04543807984474283,0.03627708665392029,0.0747998298648969,0.9324816438924113,0.06669051410423385,0.048037532718829164,0.03730596277816796,0.0791014474225633,0.9250068649833585,0.9913648911464361,0.0004840514698511708,42.385506082791835
20,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.06140300372225695,0.04390609190415211,0.034993823629340115,0.07230117915780084,0.9360012914728683,0.0663213367815371,0.047555193858750074,0.037532285668967685,0.07843064193372373,0.9242866997954287,0.9896845042852708,0.0004752334704407223,42.28796361060813
21,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.059943339666420084,0.04281629294129084,0.03425409351243398,0.07055374636330965,0.9387933952768514,0.06541997089062208,0.047127698417063116,0.0365845456664209,0.07786840129045793,0.9239369060669417,0.9894101559674299,0.000464602104075541,42.17574510816485
22,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.058141230467074104,0.041472118762968704,0.03333822348889922,0.06840124663817247,0.9423173829771091,0.06255550910845215,0.04494354741440879,0.035223923329217935,0.07425333306561281,0.9323936963375704,0.9924897187727469,0.00045224296826645746,42.86476578284055
23,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.056248384350621156,0.040090988624266376,0.03231479161350424,0.06613000349889306,0.9462511565726629,0.062059322866024794,0.044543765511041805,0.03503111497487551,0.07362242281988815,0.9297393780873145,0.9912208547709901,0.000438255571507952,41.481666003353894
24,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05485108416142697,0.03902877428302413,0.03164461964747462,0.0644157045727075,0.9493150041520289,0.061971665149853555,0.044483897298758415,0.03497553544463935,0.07359397557782538,0.9299588534272747,0.9908847808837891,0.0004227525320942681,41.827341073192656
25,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05288230492735602,0.03758022524387338,0.030604159403932917,0.06202701823921255,0.9525550924012168,0.059026242785247755,0.042418685487391035,0.033215114374955494,0.07022434282817959,0.9353772332050182,0.9925377277386042,0.0004058586713831252,38.87086449563503
26,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.05104963977188501,0.03614703334156545,0.02980521275788653,0.05969021936299596,0.9564480626093147,0.05941165860420392,0.04256763825813929,0.03368804022301862,0.07040382514029374,0.9357818985574039,0.9928600881129135,0.00038771000880754013,40.76592638809234
27,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.049490642083503435,0.035001245472515576,0.02897879332071134,0.05780030811360654,0.9591429279602809,0.05617161872210326,0.040164718664722675,0.032013800241696984,0.06665326149007421,0.9403497974666548,0.9928875242633584,0.0003684526667273308,41.35043301945552
28,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.04748230674028266,0.03350309642914646,0.027958420585304764,0.05532885323275549,0.9629438699381596,0.056787827886916976,0.04067276462636612,0.032230126405203785,0.06756760480963153,0.9372908146587419,0.9924828611774209,0.00034824169393779324,41.877501177135855
29,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.045686424997010665,0.03215542322565828,0.02706200361320527,0.05312969454015898,0.9661162390077761,0.05635968885671945,0.0403260050530051,0.032067367186148964,0.06701686320297512,0.9386008292363014,0.9916186622337059,0.0003272398173079692,42.441633075941354
30,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.043750848014627815,0.030717960053597563,0.026065776059917778,0.05075229660496244,0.969499581097476,0.05406062552590429,0.038591868017374735,0.030937515127438087,0.0641167580915822,0.9427229149547623,0.9923662600105192,0.00030561613159957866,42.33776629716158
31,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.04172965502539618,0.029193867261213407,0.025071575545131983,0.04822257819537037,0.9729011545387688,0.05266924838592977,0.0377873453286327,0.02976380635190893,0.0628848260714684,0.9436831343909841,0.9928669479746878,0.0002835447380154241,42.37900227168575
32,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0400102907257595,0.02790705532063766,0.024206470721404912,0.04609355895938231,0.9753129895766613,0.052954774064782224,0.03792412825848585,0.030061292155289354,0.06298080744198811,0.9443690054799304,0.9929972618008838,0.00026120334243887603,42.98093847511336
33,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03811061000508207,0.026500435778558262,0.023220348445595868,0.04376884785214892,0.9779531596358595,0.05057811701003416,0.03627659771729399,0.028603038475101376,0.06034703850746155,0.9482990446208436,0.9941563848801601,0.00023877182465058898,42.57441677618772
34,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03622564327825809,0.0250733438144556,0.02230459899152698,0.04141609706910239,0.9807044562333672,0.05040422967922541,0.036048397073223264,0.028711665364695185,0.06002574039830102,0.9471673566912427,0.9939643417170019,0.0002164307900422752,42.310934039764106
35,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03452609851013256,0.023824599535693637,0.021402997957901446,0.039337584113311834,0.9827594656556039,0.04957110887692298,0.03535660185195782,0.028429013864125736,0.058969276860172365,0.9481001442744408,0.9940672222184547,0.00019436011548828536,42.56239139428362
36,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.03306104169320475,0.022745639299192287,0.02063080485881651,0.037543080338445896,0.984290087571422,0.04900494689190829,0.03504305120051643,0.02792379096150398,0.058435924487349425,0.9484773750658388,0.993655695974091,0.00017273750108278164,42.59306490281597
37,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.031486203507168777,0.021577590442221694,0.019817226249413167,0.03561351893900204,0.9859613550959351,0.04774876366058985,0.034136921861841356,0.027223683617733144,0.056907770383505175,0.9510219541596777,0.9944375916469245,0.00015173703940306579,42.38372134324163
38,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.030129446488634685,0.020597061912067366,0.01906476911430406,0.03399664473221123,0.9873886618768448,0.04803178124589685,0.03425790307606444,0.027547756565941706,0.057112676979582985,0.9496913641176106,0.993950622935354,0.0001315278138185114,42.50123476469889
39,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.028848538057103457,0.01967460591428111,0.01834786426142652,0.03246115946650021,0.9886657705063335,0.04768812830065503,0.03406061723460386,0.02725502222960378,0.05687210880127954,0.9504526834134702,0.99419753510275,0.000112272537130693,43.608237446751446
40,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.027685993253965827,0.018828811951518375,0.017714362565132858,0.03105295501331516,0.9896858945416741,0.04659082856811123,0.03328162878107877,0.0266183994397705,0.055554097289288486,0.9517078262493934,0.9944513071319203,9.412624150558166e-05,43.03026942163706
41,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.026652386237898177,0.01809771011837769,0.017109352222914938,0.029840843754238795,0.990701678310042,0.046235889428191713,0.03305408580619612,0.02636360689629743,0.055133698678311006,0.9525445862463963,0.9950411568158939,7.723503024570168e-05,43.49328402290121
42,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.025724669492678785,0.017437521200193373,0.01657429660173725,0.02873875236109302,0.9914552683102971,0.0460175282774884,0.03288344984069282,0.026268156607761797,0.05489264436342098,0.9526817630544121,0.9946913632051444,6.173490145224624e-05,42.7754109040834
43,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.024878231299088362,0.01683448769331472,0.01608748715129294,0.027737685261696815,0.9920864439528516,0.04592493470436261,0.0328035856930562,0.02624269821209672,0.05478462417552501,0.9529492506274471,0.994609058521412,4.7750653048332095e-05,39.44326699804515
44,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.024195532472566957,0.016353002913350945,0.015685059144804208,0.026951306135307662,0.9926577140864291,0.04564337443422388,0.03263671303788821,0.0260133228653375,0.05451117958919502,0.9532441769705878,0.9947119385519145,3.53948779795027e-05,41.126728808972985
45,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.023636441552351648,0.01595836343212572,0.015356156280359443,0.0262896597929151,0.9931265363378029,0.04546110637945893,0.03253445345218535,0.025853305890420338,0.05434176315679962,0.9531138614077627,0.9947393751733097,2.476705768153416e-05,41.216988950036466
46,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.0231974485145591,0.015657696455884752,0.015079504095924927,0.025786854788849626,0.9933704981171986,0.045360752266866186,0.03243904867565926,0.02584340700396785,0.054201526021883814,0.9534636559604127,0.9950342997798213,1.595276111440851e-05,41.39822484832257
47,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.02286601464384458,0.015423340389802226,0.014885348469254132,0.02540326968410608,0.9936761009113773,0.04535175457964709,0.03243698491358463,0.025829539182193485,0.05420201123312668,0.9533539140371629,0.9948902652881764,9.022955811361908e-06,42.400479859206825
48,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.022633061851246,0.01526524018607469,0.014735643354560794,0.02514005013090835,0.9937472934629008,0.045301643208957014,0.032404690616660646,0.025793905507451222,0.05416042776387415,0.9535253815297727,0.9949314178655178,4.03343649003491e-06,42.356086156796664
49,spatial_then_temporal,hierarchical,raw,baseline,9,none,False,0.0,0.0,0.022502185110073198,0.015179632231884215,0.014645105720982177,0.02500066601897305,0.9937915708147226,0.04527011155714224,0.032391621837461436,0.02575697945223914,0.05412144970562723,0.9537174279895829,0.9950137230202004,1.0243758262130005e-06,43.16811749199405
