epoch,csi_feature_mode,spatial_stem_type,background_kernel_size,input_calibration,wrist_refinement,latent_structure_loss_weight,encoder_relation_loss_weight,distal_loss_weight,distal_replay_factor,distal_replay_fraction,source_replay_weight,wrist_direction_loss_weight,train_loss,train_coord_loss,train_bone_loss,train_mpjpe,train_pck_0_2,val_loss,val_coord_loss,val_bone_loss,val_mpjpe,val_pck_0_2,current_lr,epoch_time,train_target_loss
1,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1619937359182923,0.12393652763631609,0.07611441253511994,0.19932267864545186,0.7287037266625298,0.15651810731101748,0.1191945769376294,0.07464706037971772,0.19226514844886503,0.7441181155924885,3.483407937860376e-05,2.834987547248602,0.1619937359182923
2,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15805036502855796,0.12054999167168581,0.07500075063219777,0.1940041462580363,0.7450617379612393,0.15305616028610422,0.11609795129465753,0.07391641817701083,0.18722142817029902,0.7559674275198123,7.750256825599257e-05,1.5867716697975993,0.15805036502855796
3,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.15208264567233898,0.11545426646868388,0.07325676094602655,0.18590745815524348,0.7591563829669246,0.14795006239854686,0.11158740824006395,0.07272530839814219,0.1799818611452784,0.7707708379432863,0.00014273090204073078,1.6116658723913133,0.15208264567233898
4,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.14389448210045144,0.10830734101710496,0.07117428393275649,0.17456175364829876,0.7797325156353138,0.14258698632738592,0.1068299113786486,0.07151414981629825,0.1723320203502841,0.7857716274114651,0.00022245572839034455,1.6011154591105878,0.14389448210045144
5,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13724489283782465,0.10252318614059025,0.06944341162840525,0.16521929491449286,0.7959876660947447,0.13856520955170687,0.1030619706215592,0.07100647786382475,0.16601350491629116,0.7974564503121297,0.0003068216772838708,1.5954740406014025,0.13724489283782465
6,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.13028904210638118,0.09612394521633784,0.06833019416641306,0.15486393339104124,0.8122428077238577,0.1356109548474815,0.1004223918276678,0.07037712561786316,0.1616935434604301,0.8048844713557111,0.00038539965553182774,1.584189421031624,0.13028904210638118
7,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.12468726127235978,0.09137996976022367,0.06661458371414078,0.1471601023166268,0.8251028868887159,0.13368011896698354,0.09871693486669852,0.06992636757762949,0.15894788007059124,0.8081017455349935,0.00044847606341137875,1.5878382022492588,0.12468726127235978
8,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1191798840407972,0.0865790170651895,0.0652017366555002,0.13965774984271437,0.8342592782444425,0.13199500896280153,0.09725828825269814,0.06947344031726675,0.1565922528102973,0.8110624312620375,0.0004882535639108369,1.5977712329477072,0.1191798840407972
9,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11475226923271462,0.08273859255843692,0.06402734987161778,0.13344689883567667,0.8442386936258387,0.1307517348844708,0.09623277188229765,0.06903792591964052,0.15494185533288077,0.8129572663359143,0.0004999654650542295,1.618930031079799,0.11475226923271462
10,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.11099934290956567,0.07966024450681827,0.06267819396323628,0.1283325176548075,0.8503086619906955,0.12984078577602717,0.095470426050917,0.06874072026904303,0.15369413437675605,0.8148915812281396,0.0004965543703535437,1.60690131271258,0.11099934290956567
11,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10717696017689175,0.07627241434874359,0.06180909361552309,0.12295090622372097,0.857818935977088,0.12893880399015492,0.0946145944230255,0.06864841961602304,0.15231366473907884,0.817233807015114,0.0004876358818214678,1.580631767399609,0.10717696017689175
12,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.10407049236474214,0.0739332150529932,0.06027455520298746,0.11922248127283873,0.866460915406545,0.12888078738492792,0.09459489469616292,0.06857178636576428,0.15229451541282849,0.8168193119671152,0.00047340922375444986,1.5849278452806175,0.10407049236474214
13,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.1008281890992765,0.071521548098988,0.058613283711451074,0.11540046941351008,0.8738683223724365,0.12864010249873803,0.09443543812022678,0.06840932904113982,0.15197215465390249,0.8181285921965996,0.0004541921961848622,1.6061740047298372,0.1008281890992765
14,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0988289181832914,0.06999034605644368,0.057677144640021855,0.11289680732621087,0.8783950730606361,0.12831949560154338,0.09407338053552758,0.06849223095261898,0.15138235610562553,0.8190694302532244,0.00043041407575342735,1.4819923471659422,0.0988289181832914
15,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09610039481410274,0.06764357205894259,0.05691364677967849,0.1093141300810708,0.8860082348187764,0.1277238238039936,0.09354917896529444,0.0683492896191631,0.15051825055151064,0.8206616186350231,0.00040260602637842225,1.4887936357408762,0.09610039481410274
16,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09397959201424211,0.06616238606748757,0.05563441164515637,0.10696046258564348,0.8840535079991376,0.12799735318592295,0.09379732775559702,0.06840005060653447,0.15089382265470763,0.8193983953747914,0.00037138923393146623,1.580631508026272,0.09397959201424211
17,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09106797724962234,0.0638127264601213,0.054510500695970326,0.10322572920057509,0.8969135973188612,0.12818992538849702,0.09383954407231665,0.068700763227066,0.15106626715085789,0.8188917884212261,0.0003374610299716276,1.6084970999509096,0.09106797724962234
18,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.09011364231506984,0.0629365992490892,0.05435408455906091,0.10189155102879913,0.8974279946751065,0.12842407829667765,0.09409512348264837,0.06865790923276482,0.15144670311377434,0.8182207028880496,0.00030157931451069977,1.6204119711183012,0.09011364231506984
19,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08826833450131946,0.061711782051457297,0.053113103575176665,0.09993118759658602,0.9009259347562437,0.1280715818874704,0.0939288036337485,0.0682855553497979,0.1511197849712853,0.81889836980742,0.00026454562577932987,1.6195116573944688,0.08826833450131946
20,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08697282903724246,0.06075327393633348,0.052439109125622996,0.09861382682014394,0.9052469204973291,0.12783773708603272,0.09364812538444234,0.06837922247494639,0.15067302463165905,0.8196484106008276,0.00022718723518744835,1.6089100767858326,0.08697282903724246
21,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08565107970326036,0.0596481180301419,0.05200592271155781,0.09667656140195,0.9079218224242881,0.1278648591794035,0.09362406963204559,0.06848157855648104,0.15070251037672422,0.8197339379296151,0.0001903386674479956,1.6421788651496172,0.08565107970326036
22,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0848780201541053,0.059215673169604056,0.0513246934722971,0.09596688918493412,0.9100823168401365,0.1276678248908157,0.09346813907778867,0.06839937091840777,0.15049932841679203,0.8195694553405964,0.00015482305867384587,1.6237653926946223,0.0848780201541053
23,raw,baseline,9,none,False,0.0,0.0,0.0,1,0.5,0.0,0.0,0.08374547687945542,0.058376363306133834,0.05073822783651175,0.09470136176656793,0.9111111164093018,0.1274527347995624,0.09328261572269397,0.06834023840785422,0.15019095366117458,0.8193062842315771,0.00012143376887723675,1.6174733308143914,0.08374547687945542
